# SELF-GENERATED REGRESSION DATA — NOT INDEPENDENTLY VALIDATED
# Generated by circuitRF Loadpull engine (Phase 4b-1).
# Circuit: hero3.cnl  |  f0=2.000 GHz  K=5
# Grid: 15 points  Z0=50 Ω
GridIdx; GammaRe; GammaIm; ZRe; ZIm; PavlDbm; IsTickle; Converged; Iterations; PavlW; PinDelivW; PoutW; GtDb; GpDb; BiasVLoad; BiasILoad; BiasVSrc; BiasISrc; PdcW; De; Pae; StopReason
0; 0.09090909091; 0; 60; 0; 9; 0; 1; 3; 0.007943282347; 0.007060695419; 0.1026120818; 11.111985; 11.62351; 48; -0.062923735; -3.0499999; 0.060999999; 3.2063893; 0.032002378; 0.029800307; Compression
0; 0.09090909091; 0; 60; 0; 10; 0; 1; 3; 0.01; 0.008888888888; 0.1360045722; 11.335535; 11.84706; 48; -0.066630347; -3.0499999; 0.060999999; 3.3843066; 0.040186835; 0.037560333; Compression
0; 0.09090909091; 0; 60; 0; 11; 0; 1; 3; 0.01258925412; 0.0111904481; 0.182205048; 11.605604; 12.117129; 48; -0.071360116; -3.0499999; 0.060999999; 3.6113356; 0.050453646; 0.047354946; Compression
0; 0.09090909091; 0; 60; 0; 12; 0; 1; 3; 0.01584893192; 0.01408793949; 0.247063815; 11.928091; 12.439617; 48; -0.077401666; -3.0499999; 0.060999999; 3.9013299; 0.063328101; 0.05971704; Compression
0; 0.09090909091; 0; 60; 0; 13; 0; 1; 3; 0.01995262315; 0.01773566502; 0.3394160157; 12.307323; 12.818849; 48; -0.085118604; -3.0499999; 0.060999999; 4.271743; 0.079456095; 0.075304239; Compression
0; 0.09090909091; 0; 60; 0; 14; 0; 1; 3; 0.02511886432; 0.02232787939; 0.4725329906; 12.744321; 13.255847; 48; -0.094955984; -3.0499999; 0.060999999; 4.7439372; 0.099607767; 0.094901153; Compression
0; 0.09090909091; 0; 60; 0; 15; 0; 1; 3; 0.0316227766; 0.02810913476; 0.6659379316; 13.234338; 13.745863; 48; -0.10743012; -3.0499999; 0.060999999; 5.342696; 0.12464455; 0.11938332; Compression
0; 0.09090909091; 0; 60; 0; 16; 0; 1; 3; 0.03981071706; 0.03538730405; 0.9470555827; 13.763755; 14.27528; 48; -0.12308222; -3.0499999; 0.060999999; 6.0939967; 0.15540796; 0.14960105; Compression
0; 0.09090909091; 0; 60; 0; 17; 0; 1; 3; 0.05011872336; 0.04454997632; 1.351127961; 14.306965; 14.81849; 48; -0.14236904; -3.0499999; 0.060999999; 7.0197639; 0.19247484; 0.18612848; Compression
0; 0.09090909091; 0; 60; 0; 18; 0; 1; 3; 0.06309573445; 0.05608509728; 1.916330685; 14.824705; 15.33623; 48; -0.16547239; -3.0499999; 0.060999999; 8.1287249; 0.23574801; 0.22884839; Compression
0; 0.09090909091; 0; 60; 0; 19; 0; 1; 3; 0.07943282347; 0.07060695419; 2.670653402; 15.266175; 15.777701; 48; -0.19205751; -3.0499999; 0.060999999; 9.4048102; 0.28396675; 0.27645921; Compression
0; 0.09090909091; 0; 60; 0; 20; 0; 1; 3; 0.1; 0.08888888888; 3.611527651; 15.576909; 16.088435; 48; -0.22110343; -3.0499999; 0.060999999; 10.799015; 0.33443122; 0.32620002; Compression
0; 0.09090909091; 0; 60; 0; 21; 0; 1; 3; 0.1258925412; 0.111904481; 4.689651173; 15.711405; 16.222931; 48; -0.25098904; -3.0499999; 0.060999999; 12.233524; 0.38334427; 0.3741969; Compression
0; 0.09090909091; 0; 60; 0; 22; 0; 1; 4; 0.1584893192; 0.1408793949; 5.814483733; 15.645112; 16.156637; 48; -0.27990339; -3.0499999; 0.060999999; 13.621413; 0.42686349; 0.416521; Compression
0; 0.09090909091; 0; 60; 0; 23; 0; 1; 4; 0.1995262315; 0.1773566502; 6.885024964; 15.379055; 15.89058; 48; -0.30637994; -3.0499999; 0.060999999; 14.892287; 0.46232153; 0.45041223; Compression
0; 0.09090909091; 0; 60; 0; 24; 0; 1; 4; 0.2511886432; 0.2232787939; 7.825461438; 14.9351; 15.446625; 48; -0.32962733; -3.0499999; 0.060999999; 16.008162; 0.48884198; 0.47489417; Compression
0; 0.09090909091; 0; 60; 0; 25; 0; 1; 4; 0.316227766; 0.2810913476; 8.602027591; 14.346008; 14.857534; 48; -0.3495184; -3.0499999; 0.060999999; 16.962933; 0.50710732; 0.4905364; Compression
0; 0.09090909091; 0; 60; 0; 26; 0; 1; 4; 0.3981071706; 0.3538730405; 9.217318155; 13.646046; 14.157571; 48; -0.36636034; -3.0499999; 0.060999999; 17.771346; 0.51866179; 0.49874922; Compression
0; 0.09090909091; 0; 60; 0; 27; 0; 1; 4; 0.5011872336; 0.4454997632; 9.694158233; 12.865101; 13.376626; 48; -0.38063448; -3.0499999; 0.060999999; 18.456505; 0.52524345; 0.50110563; Compression
0; 0.09090909091; 0; 60; 0; 28; 0; 1; 4; 0.6309573445; 0.5608509728; 10.0607667; 12.026311; 12.537836; 48; -0.39281016; -3.0499999; 0.060999999; 19.040938; 0.52837559; 0.49892058; Compression
1; 0.1304347826; 0; 65; 0; -50; 1; 1; 4; 1E-08; 8.888888888E-09; 1.126736515E-07; 10.518224; 11.029749; 48; -0.04911305; -3.0499999; 0.060999999; 2.5434764; 4.4299075E-08; 4.0804295E-08; Compression
1; 0.1304347826; 0; 65; 0; -20; 0; 1; 3; 1E-05; 8.888888888E-06; 0.0001127064921; 10.519489; 11.031015; 48; -0.049129853; -3.0499999; 0.060999999; 2.5442829; 4.429794E-05; 4.0804269E-05; Compression
1; 0.1304347826; 0; 65; 0; -19; 0; 1; 3; 1.258925412E-05; 1.11904481E-05; 0.0001418997836; 10.519817; 11.031343; 48; -0.049134208; -3.0499999; 0.060999999; 2.544492; 5.5767433E-05; 5.1369522E-05; Compression
1; 0.1304347826; 0; 65; 0; -18; 0; 1; 3; 1.584893192E-05; 1.408793949E-05; 0.0001786582286; 10.52023; 11.031755; 48; -0.049139691; -3.0499999; 0.060999999; 2.5447551; 7.0206452E-05; 6.4670383E-05; Compression
1; 0.1304347826; 0; 65; 0; -17; 0; 1; 3; 1.995262315E-05; 1.773566502E-05; 0.000224944305; 10.52075; 11.032275; 48; -0.049146593; -3.0499999; 0.060999999; 2.5450865; 8.8383757E-05; 8.1415167E-05; Compression
1; 0.1304347826; 0; 65; 0; -16; 0; 1; 3; 2.511886432E-05; 2.232787939E-05; 0.0002832307711; 10.521404; 11.03293; 48; -0.049155284; -3.0499999; 0.060999999; 2.5455036; 0.00011126709; 0.00010249559; Compression
1; 0.1304347826; 0; 65; 0; -15; 0; 1; 3; 3.16227766E-05; 2.810913476E-05; 0.0003566340465; 10.522228; 11.033753; 48; -0.049166225; -3.0499999; 0.060999999; 2.5460288; 0.00014007463; 0.00012903425; Compression
1; 0.1304347826; 0; 65; 0; -14; 0; 1; 3; 3.981071706E-05; 3.538730405E-05; 0.0004490828621; 10.523265; 11.03479; 48; -0.04918; -3.0499999; 0.060999999; 2.54669; 0.00017633982; 0.00016244441; Compression
1; 0.1304347826; 0; 65; 0; -13; 0; 1; 3; 5.011872336E-05; 4.454997632E-05; 0.0005655317447; 10.52457; 11.036095; 48; -0.049197344; -3.0499999; 0.060999999; 2.5475225; 0.00022199284; 0.00020450527; Compression
1; 0.1304347826; 0; 65; 0; -12; 0; 1; 3; 6.309573445E-05; 5.608509728E-05; 0.0007122316253; 10.526213; 11.037738; 48; -0.04921918; -3.0499999; 0.060999999; 2.5485706; 0.00027946317; 0.00025745668; Compression
1; 0.1304347826; 0; 65; 0; -11; 0; 1; 3; 7.943282347E-05; 7.060695419E-05; 0.0008970734471; 10.52828; 11.039805; 48; -0.049246674; -3.0499999; 0.060999999; 2.5498904; 0.00035180864; 0.00032411844; Compression
1; 0.1304347826; 0; 65; 0; -10; 0; 1; 3; 0.0001; 8.888888888E-05; 0.001130025393; 10.530882; 11.042407; 48; -0.049281293; -3.0499999; 0.060999999; 2.5515521; 0.00044287765; 0.00040804047; Compression
1; 0.1304347826; 0; 65; 0; -9; 0; 1; 3; 0.0001258925412; 0.000111904481; 0.001423690707; 10.534157; 11.045682; 48; -0.049324885; -3.0499999; 0.060999999; 2.5536445; 0.00055751328; 0.0005136918; Compression
1; 0.1304347826; 0; 65; 0; -8; 0; 1; 3; 0.0001584893192; 0.0001408793949; 0.00179402166; 10.538277; 11.049802; 48; -0.049379779; -3.0499999; 0.060999999; 2.5562794; 0.00070180969; 0.00064669858; Compression
1; 0.1304347826; 0; 65; 0; -7; 0; 1; 3; 0.0001995262315; 0.0001773566502; 0.002261237; 10.543461; 11.054986; 48; -0.04944891; -3.0499999; 0.060999999; 2.5595977; 0.00088343454; 0.00081414371; Compression
1; 0.1304347826; 0; 65; 0; -6; 0; 1; 3; 0.0002511886432; 0.0002232787939; 0.002851006513; 10.549982; 11.061507; 48; -0.049535978; -3.0499999; 0.060999999; 2.563777; 0.0011120338; 0.001024944; Compression
1; 0.1304347826; 0; 65; 0; -5; 0; 1; 3; 0.000316227766; 0.0002810913476; 0.003595989321; 10.558184; 11.069709; 48; -0.049645649; -3.0499999; 0.060999999; 2.5690412; 0.0013997399; 0.001290325; Compression
1; 0.1304347826; 0; 65; 0; -4; 0; 1; 3; 0.0003981071706; 0.0003538730405; 0.004537845288; 10.568497; 11.080022; 48; -0.04978381; -3.0499999; 0.060999999; 2.5756729; 0.0017618096; 0.0016244191; Compression
1; 0.1304347826; 0; 65; 0; -3; 0; 1; 3; 0.0005011872336; 0.0004454997632; 0.005729886397; 10.58146; 11.092985; 48; -0.049957891; -3.0499999; 0.060999999; 2.5840287; 0.0022174236; 0.0020450185; Compression
1; 0.1304347826; 0; 65; 0; -2; 0; 1; 3; 0.0006309573445; 0.0005608509728; 0.007240604647; 10.597748; 11.109274; 48; -0.050177278; -3.0499999; 0.060999999; 2.5945593; 0.0027906876; 0.0025745234; Compression
1; 0.1304347826; 0; 65; 0; -1; 0; 1; 3; 0.0007943282347; 0.0007060695419; 0.009158416869; 10.618204; 11.129729; 48; -0.050453837; -3.0499999; 0.060999999; 2.6078342; 0.0035118862; 0.0032411368; Compression
1; 0.1304347826; 0; 65; 0; 0; 0; 1; 3; 0.001; 0.0008888888888; 0.01159812354; 10.643877; 11.155403; 48; -0.050802583; -3.0499999; 0.060999999; 2.624574; 0.00441905; 0.0040803707; Compression
1; 0.1304347826; 0; 65; 0; 1; 0; 1; 3; 0.001258925412; 0.00111904481; 0.0147098181; 10.676073; 11.187598; 48; -0.051242539; -3.0499999; 0.060999999; 2.6456919; 0.0055599135; 0.0051369449; Compression
1; 0.1304347826; 0; 65; 0; 2; 0; 1; 3; 0.001584893192; 0.001408793949; 0.01869135357; 10.716408; 11.227933; 48; -0.051797844; -3.0499999; 0.060999999; 2.6723465; 0.00699436; 0.0064671851; Compression
